"geoid","pop","jobs","lat","lon"
"481130143132","1916","4774","32.882253","-96.959773"
"481130076012","988","168","32.884503","-96.831524"
"484391022012","976","227","32.749076","-97.393342"
"481130181271","1922","75","32.854839","-96.63825"
"481210216461","2113","191","33.015293","-96.943962"
"480850306092","1884","975","33.208675","-96.642908"
"484391101042","1233","71","32.833611","-97.260853"
"484391141071","2605","661","32.871293","-97.442837"
"481130081021","782","506","32.827188","-96.701992"
"481130065021","1754","89","32.725912","-96.886531"
"480850313221","2167","1063","33.001621","-96.546599"
"484391021012","1045","3282","32.75396","-97.366462"
"481130051001","1139","88","32.739679","-96.841148"
"481210213061","1575","1443","33.178194","-97.103465"
"481130130093","1725","79","32.882177","-96.714421"
"481210217423","1668","792","33.036926","-97.040844"
"481130177032","2515","131","32.786902","-96.614927"
"480850320103","1015","1821","33.010589","-96.650462"
"481130145022","1313","522","32.822468","-96.961726"
"484391022023","1118","519","32.741523","-97.390008"
"481210216301","2455","186","33.025036","-96.906164"
"481130185011","2700","142","32.889264","-96.65872"
"484391110101","351","160","32.63731","-97.423382"
"481130097022","2018","2191","32.891306","-96.863441"
"482570508021","3188","83","32.55272","-96.431822"
"480850316602","2019","355","33.089432","-96.800128"
"484391219042","2643","1199","32.721583","-97.059382"
"481210201202","1683","142","33.175283","-96.904331"
"481130152082","1646","8","32.784531","-96.970184"
"484391220011","2032","72","32.724813","-97.075637"
"481130206001","958","342","32.873797","-96.811966"
"481130137203","2027","1097","32.983466","-96.884751"
"481130177062","1827","188","32.774054","-96.581695"
"483671406013","1996","1123","32.741415","-97.97221"
"480850310082","1857","125","33.081303","-96.503184"
"484391136321","1744","94","32.896606","-97.113519"
"481130152051","1947","260","32.812361","-96.965798"
"481130130081","1039","115","32.89029","-96.721498"
"484391115662","2051","60","32.596705","-97.04077"
"484391050093","1733","11","32.820214","-97.337981"
"484391136232","1254","17","32.862854","-97.12096"
"484391139462","1320","58","32.896424","-97.28003"
"481130190274","892","2166","32.964161","-96.649531"
"481130195014","2334","212","32.854151","-96.798335"
"481210203222","1296","174","33.011091","-97.21121"
"481130190231","1754","182","32.957405","-96.686372"
"484391131153","1266","1032","32.770926","-97.065845"
"484391139561","1642","7574","32.947827","-97.141856"
"484391006022","967","591","32.780194","-97.422226"
"481210217441","1349","861","33.039923","-97.008619"
"484391132143","1818","284","32.871382","-97.232273"
"481130181431","2731","152","32.951501","-96.52796"
"481130004013","16","46","32.812308","-96.835153"
"484391055034","1980","173","32.652161","-97.400287"
"484391217023","357","1173","32.74355","-97.092667"
"481210203173","2288","94","33.073115","-97.224729"
"480850316351","1897","97","33.061075","-96.713161"
"484391115363","664","570","32.70404","-97.060038"
"484391055192","1538","391","32.669165","-97.423046"
"480850314132","1993","315","33.11988","-96.645275"
"481210215372","3011","128","33.13816","-96.928239"
"481130081012","608","1270","32.833205","-96.706262"
"484391221006","1526","71","32.735112","-97.08099"
"484391052014","1649","333","32.735467","-97.459047"
"480850305173","1802","203","33.155553","-96.729739"
"481130164101","1273","1617","32.661941","-97.032919"
"481130165211","2803","40","32.665906","-96.938426"
"482511304171","2370","777","32.400792","-97.195331"
"484391130051","2387","18924","32.749763","-97.037821"
"481210217382","1745","2736","32.998999","-96.97698"
"481130165163","2187","351","32.657204","-96.897182"
"481139800001","3","14381","32.886904","-97.018146"
"481130145011","1437","269","32.832989","-96.971861"
"481130055003","1358","85","32.72776","-96.79532"
"481210201121","1282","718","33.173782","-96.891797"
"481130059011","1277","6","32.704233","-96.81102"
"481130190501","1830","311","32.965185","-96.632401"
"481210216141","2206","513","33.008617","-96.87732"
"481210211002","902","5","33.205981","-97.140011"
"484391136221","1364","218","32.875204","-97.120756"
"481130078261","1698","309","32.873469","-96.734219"
"481210216552","1643","937","33.05739","-96.869524"
"484391104014","1113","3035","32.816009","-97.422335"
"481130185061","732","84","32.901997","-96.712849"
"482511302132","3905","84","32.471596","-97.452703"
"484391056001","1585","52","32.679878","-97.362203"
"481130165132","1279","423","32.637392","-96.931978"
"480850317242","1671","120","33.006681","-96.819548"
"482511304051","1768","143","32.545071","-97.267144"
"481130082002","936","280","32.843148","-96.694394"
"484391140102","2748","50","32.84187","-97.413711"
"482570513022","1592","57","32.386341","-96.342648"
"484391136333","1015","263","32.891229","-97.10606"
"480850320121","2154","685","33.034984","-96.694093"
"481210216331","2057","544","33.017247","-96.881702"
"484391233022","766","17224","32.75759","-97.325451"
"480850303064","2288","829","33.320239","-96.792263"
"484391115572","1603","42","32.69552","-97.077463"
"481130169022","2187","3132","32.66489","-96.707228"
"484391142052","1561","796","32.874573","-97.537382"
"481130087012","1717","0","32.711466","-96.764781"
"481130181331","1727","999","32.899176","-96.562164"
"481130119021","1908","360","32.738776","-96.644098"
"481210201101","1345","737","33.182238","-96.880278"
"481130181101","1419","242","32.873163","-96.606858"
"481130052001","1576","409","32.743539","-96.850808"
"481130131041","1641","216","32.883808","-96.773601"
"481130006061","1379","3611","32.817091","-96.799298"
"484391052062","974","103","32.726324","-97.472442"
"484391131021","897","30","32.789653","-97.114456"
"484391014022","2257","338","32.738521","-97.266549"
"481130004092","3919","6819","32.823774","-96.840762"
"481130096031","1410","93","32.915782","-96.834332"
"481130204022","2458","3686","32.768811","-96.792482"
"484391139541","2263","97","32.955989","-97.201566"
"480850319041","1644","1972","32.998312","-96.701991"
"481130027033","2310","84","32.77216","-96.739985"
"481130086041","1979","14","32.719403","-96.76661"
"481130152022","2178","373","32.818764","-96.970136"
"484391139201","1234","160","32.877909","-97.266311"
"484391141083","1583","321","32.895816","-97.457746"
"480850318062","1330","291","33.001223","-96.737029"
"480850316632","1193","118","33.082653","-96.776086"
"481130170052","2981","569","32.667204","-96.594191"
"481130166381","1983","1018","32.633709","-96.879119"
"484391065031","1378","501","32.757122","-97.205902"
"481130137253","1094","31","32.966365","-96.85088"
"481210215391","2651","40","33.147667","-96.873782"
"481130181203","1980","26","32.929362","-96.608845"
"481130128011","1575","158","32.860788","-96.693984"
"483970405132","1130","81","32.86822","-96.402106"
"481130190194","1756","1041","32.913436","-96.702922"
"484391045052","2659","237","32.709576","-97.312629"
"483970405032","2114","911","32.882785","-96.445511"
"484391055153","2014","119","32.635935","-97.396169"
"480850313331","2515","614","33.007214","-96.620187"
"484391219061","1266","100","32.717665","-97.075404"
"481130024002","1272","380","32.792783","-96.756045"
"482511304062","2490","241","32.49083","-97.263109"
"484391065231","1860","138","32.816511","-97.072663"
"484391139172","2162","137","32.868363","-97.265523"
"480850316701","8","14605","33.086705","-96.83048"
"481210214132","1074","742","33.133831","-97.035577"
"481130136203","1202","70","32.967668","-96.816881"
"480850310072","4503","936","33.173706","-96.528175"
"480850317162","1302","61","33.002258","-96.805581"
"481130132012","1144","942","32.912939","-96.794405"
"481130178122","1052","88","32.816636","-96.617116"
"481130181571","2178","54","32.930393","-96.57649"
"484391108051","1569","655","32.755215","-97.484848"
"481130078352","905","265","32.896695","-96.72614"
"484391132181","2032","1501","32.868094","-97.19171"
"480850317202","1653","274","32.990041","-96.77156"
"484391004011","2064","200","32.793048","-97.366315"
"481130088023","1287","44","32.713665","-96.780702"
"480850313271","1422","1901","33.016312","-96.618752"
"480850313202","2099","72","33.01237","-96.526235"
"484391231002","2062","995","32.740327","-97.311226"
"481130167042","1761","20","32.622104","-96.774494"
"481130153063","1594","153","32.801055","-96.980725"
"480850315112","2145","145","33.082258","-96.670086"
"481210212022","2153","2200","33.201042","-97.120353"
"480850316472","2034","2702","33.037518","-96.83569"
"484391102044","1941","125","32.833852","-97.282908"
"483671405023","1063","1440","32.843398","-98.020028"
"481130190411","933","235","32.929825","-96.730736"
"484391139572","2064","3185","32.932723","-97.126525"
"482511308001","207","590","32.383612","-97.399848"
"481130018011","1310","1607","32.802063","-96.80237"
"484391037021","2911","105","32.72281","-97.264735"
"481130181521","2002","115","32.938308","-96.618349"
"481130170061","2656","408","32.618006","-96.540872"
"480850314242","1419","327","33.088794","-96.651359"
"480850320134","1549","294","33.042222","-96.693816"
"481210217421","2224","31","33.032162","-97.031927"
"480850313342","1360","37","32.987922","-96.617442"
"481130128022","1498","477","32.846976","-96.691101"
"484391109073","1268","12","32.66928","-97.486396"
"484391216051","1061","90","32.755184","-97.127149"
"481130189001","1424","188","32.927218","-96.653079"
"484391113191","1502","19","32.582127","-97.092957"
"481210213072","2963","351","33.16517","-97.104148"
"482570508023","1888","46","32.572078","-96.500334"
"484391065191","2046","808","32.765587","-97.22357"
"481210203051","2036","197","32.99476","-97.175411"
"481130184012","2163","840","32.874995","-96.656669"
"484391224011","729","108","32.723856","-97.109791"
"484391006023","1573","87","32.770818","-97.411755"
"484391115332","2552","112","32.653946","-97.155808"
"481390617002","1945","2287","32.284631","-96.531502"
"481130130071","995","232","32.867397","-96.688502"
"481130135001","1058","548","32.901302","-96.824583"
"484391221005","1669","196","32.723738","-97.084436"
"480850317182","1755","952","32.990889","-96.789437"
"484391113072","1851","3139","32.581525","-97.145067"
"481390616003","1829","727","32.352239","-96.620826"
"480850316394","1799","555","33.108767","-96.764833"
"481210201281","3182","677","33.225331","-96.884569"
"481130126043","1336","308","32.847889","-96.651799"
"484391065251","2077","71","32.804389","-97.198682"
"481130190233","871","186","32.948882","-96.694733"
"481130190161","910","12","32.920375","-96.737056"
"484391015002","1221","157","32.745461","-97.284804"
"482511302142","1875","395","32.491929","-97.377447"
"481130116012","2130","78","32.702178","-96.685383"
"481130087031","1217","0","32.705606","-96.776647"
"484391065122","1606","65","32.756659","-97.194942"
"482570505004","1407","479","32.714959","-96.284416"
"484391217021","0","20","32.755266","-97.072901"
"481210203171","1088","296","33.100052","-97.201394"
"481130130131","1463","281","32.867946","-96.726784"
"481130190281","1557","283","32.956156","-96.670917"
"481130117013","2019","280","32.710984","-96.667312"
"481130165182","1746","559","32.649482","-96.918878"
"481130107014","0","3198","32.761804","-96.884752"
"480850311022","4376","276","33.103729","-96.364855"
"483671407111","2467","397","32.771721","-97.698782"
"480850305171","3116","71","33.162972","-96.724309"
"484391007003","1379","727","32.772259","-97.382438"
"481139802001","3858","27","32.981732","-96.749408"
"481390614012","935","72","32.32792","-96.637007"
"480850308024","2291","1745","33.188941","-96.617747"
"484391036013","511","14","32.729557","-97.243782"
"481130175002","1797","640","32.760629","-96.605198"
"481130136102","1207","85","32.9353","-96.779397"
"483671404122","2996","1003","32.91921","-97.56093"
"481130192111","986","732","32.972825","-96.738311"
"481130145013","954","101","32.832445","-96.964298"
"481390601031","2739","126","32.521683","-96.743574"
"481130193012","1520","71","32.857792","-96.784931"
"481130059013","1724","31","32.69599","-96.809091"
"481130133002","1074","465","32.89819","-96.796819"
"484391060021","0","2869","32.640411","-97.317219"
"484391216142","1359","400","32.740366","-97.137661"
"481130078222","2085","12665","32.876855","-96.766994"
"484391036012","773","6","32.726386","-97.253243"
"484391137141","1648","1315","32.956482","-97.082448"
"480850305423","2715","3261","33.145056","-96.71818"
"484391111032","1879","100","32.671517","-97.265781"
"480850318151","1701","53","32.991774","-96.724564"
"483970403032","2097","726","32.907094","-96.471141"
"484391139502","2047","1019","32.919167","-97.262737"
"481210203113","1039","1331","33.009455","-97.227261"
"481130067021","2605","19","32.74276","-96.87772"
"484391224023","1713","99","32.725362","-97.118475"
"481130166291","1242","110","32.593405","-96.928519"
"484391135121","2297","899","32.832192","-97.113085"
"481390602193","3082","516","32.474768","-96.819129"
"481130122073","1877","1618","32.787122","-96.688047"
"480850303023","461","318","33.226783","-96.760231"
"483970405112","1584","103","32.840068","-96.492296"
"480850306071","1587","361","33.174898","-96.658785"
